Segment_ID;road_outer_left X;road_outer_left Y;road_outer_left Z;road_inner_left X;road_inner_left Y;road_inner_left Z;road_center X;road_center Y;road_center Z;road_inner_right X;road_inner_right Y;road_inner_right Z;road_outer_right X;road_outer_right Y;road_outer_right Z
1094;400.6443;-513.0813;-10.9351;400.8428;-516.8947;-10.8422;400.942;-518.8014;-10.7913;401.0412;-520.7083;-10.7404;401.2397;-524.5215;-10.6417
1095;401.0703;-513.0507;-10.9259;401.4805;-516.8397;-10.8333;401.6856;-518.7343;-10.7833;401.8907;-520.6288;-10.7333;402.298;-524.3942;-10.6326
1096;401.5081;-512.9683;-10.9167;402.1421;-516.7161;-10.8241;402.4591;-518.5901;-10.7741;402.776;-520.464;-10.7242;403.4099;-524.212;-10.6232
1097;401.9459;-512.8859;-10.9075;402.8036;-516.5925;-10.8149;403.2325;-518.4459;-10.765;403.6613;-520.2993;-10.715;404.5131;-523.9784;-10.6139
1098;402.3923;-512.7444;-10.8987;403.4739;-516.3903;-10.8058;404.0147;-518.2133;-10.7554;404.5555;-520.0363;-10.7051;405.637;-523.6823;-10.6044
1099;402.8387;-512.6029;-10.8899;404.1441;-516.1881;-10.7967;404.7968;-517.9807;-10.7459;405.4496;-519.7733;-10.6951;406.7445;-523.326;-10.5951
1100;403.2902;-512.3958;-10.8817;404.808;-515.8975;-10.7876;405.5668;-517.6483;-10.7353;406.3256;-519.3992;-10.6831;407.8432;-522.901;-10.5857
1101;403.7418;-512.1886;-10.8734;405.4717;-515.6068;-10.7784;406.3367;-517.3159;-10.7248;407.2017;-519.0251;-10.6711;408.9166;-522.4106;-10.575
1102;404.1836;-511.922;-10.8655;406.1126;-515.2314;-10.7687;407.077;-516.8862;-10.7145;408.0415;-518.541;-10.6603;409.9703;-521.8506;-10.5618
1103;404.6254;-511.6554;-10.8575;406.7533;-514.8562;-10.759;407.8174;-516.4565;-10.7042;408.8813;-518.0569;-10.6495;410.9892;-521.2252;-10.5501
1104;405.0423;-511.3358;-10.8493;407.3546;-514.3999;-10.7501;408.5107;-515.932;-10.696;409.6668;-517.464;-10.642;411.9789;-520.5282;-10.5439
1105;405.4593;-511.0163;-10.8412;407.9557;-513.9437;-10.7411;409.204;-515.4073;-10.6878;410.4523;-516.8711;-10.6346;412.9231;-519.7668;-10.5391
1106;405.8364;-510.6502;-10.8323;408.5008;-513.4102;-10.7322;409.8331;-514.7903;-10.6803;411.1653;-516.1704;-10.6283;413.8298;-518.9308;-10.5317
1107;406.2134;-510.284;-10.8235;409.0459;-512.877;-10.7233;410.4621;-514.1733;-10.6727;411.8784;-515.4698;-10.6221;414.6792;-518.033;-10.5218
1108;406.5356;-509.8776;-10.8144;409.5183;-512.27;-10.7143;411.0096;-513.4663;-10.664;412.5009;-514.6626;-10.6137;415.4835;-517.0553;-10.5091
1109;406.8578;-509.4712;-10.8054;409.9906;-511.6634;-10.7054;411.557;-512.7594;-10.6553;413.1234;-513.8553;-10.6053;416.2218;-516.0231;-10.4979
1110;407.1208;-509.0314;-10.7966;410.3811;-510.9966;-10.6966;412.0112;-511.9792;-10.6466;413.6413;-512.9618;-10.5966;416.9016;-514.9272;-10.4915
1111;407.3838;-508.5915;-10.7879;410.7716;-510.3299;-10.6879;412.4654;-511.1991;-10.6379;414.1593;-512.0682;-10.5878;417.5095;-513.7866;-10.4866
1112;407.5836;-508.1251;-10.7794;411.0711;-509.6167;-10.6794;412.8149;-510.3625;-10.6293;414.5587;-511.1081;-10.5793;418.0462;-512.5996;-10.4793
1113;407.7834;-507.6588;-10.7709;411.3707;-508.9034;-10.6709;413.1643;-509.5258;-10.6208;414.958;-510.1481;-10.5708;418.5041;-511.3778;-10.4708
1114;407.9156;-507.1726;-10.7627;411.5702;-508.1572;-10.6626;413.3976;-508.6494;-10.6126;415.2248;-509.1417;-10.5626;418.8793;-510.1261;-10.4625
1115;408.0479;-506.6864;-10.7545;411.7698;-507.4109;-10.6544;413.6307;-507.7731;-10.6044;415.4916;-508.1353;-10.5543;419.1674;-508.8515;-10.4543
1116;408.1085;-506.1873;-10.7465;411.8601;-506.645;-10.6465;413.7359;-506.8738;-10.5964;415.6117;-507.1026;-10.5464;419.3632;-507.5603;-10.4464
1117;408.1691;-505.6883;-10.7385;411.9505;-505.8791;-10.6385;413.8412;-505.9745;-10.5885;415.7318;-506.07;-10.5385;419.4693;-506.2601;-10.4386
1118;408.1589;-505.1841;-10.7308;411.9352;-505.1089;-10.6309;413.8233;-505.0713;-10.5809;415.7115;-505.0337;-10.531;419.4878;-504.9586;-10.431
1119;408.1487;-504.68;-10.7231;411.9199;-504.3386;-10.6233;413.8055;-504.168;-10.5733;415.6912;-503.9974;-10.5234;419.4206;-503.661;-10.4224
1120;408.0687;-504.1787;-10.7158;411.8028;-503.5794;-10.616;413.6698;-503.2796;-10.5661;415.5367;-502.9799;-10.5162;419.2707;-502.3805;-10.4114
1121;407.9887;-503.6776;-10.7084;411.6855;-502.82;-10.6087;413.5339;-502.3913;-10.5589;415.3823;-501.9625;-10.509;419.0386;-501.1151;-10.4019
1122;407.8398;-503.1873;-10.7014;411.4699;-502.0868;-10.6018;413.2849;-501.5367;-10.5517;415.0998;-500.9864;-10.5017;418.7298;-499.8859;-10.3976
1123;407.6909;-502.6969;-10.6944;411.2542;-501.3535;-10.5949;413.0357;-500.6819;-10.5446;414.8173;-500.0102;-10.4943;418.341;-498.6827;-10.3946
1124;407.4741;-502.2254;-10.6877;410.9437;-500.6616;-10.588;412.6784;-499.8799;-10.5365;414.4132;-499.0981;-10.4851;417.8827;-497.5343;-10.3893
1125;407.2573;-501.7539;-10.6811;410.6332;-499.9699;-10.5812;412.3211;-499.0779;-10.5285;414.009;-498.1859;-10.4758;417.3527;-496.4195;-10.3814
1126;406.9724;-501.2992;-10.6749;410.2388;-499.3206;-10.5747;411.8719;-498.3312;-10.5214;413.5051;-497.3419;-10.4681;416.7713;-495.3632;-10.3713
1127;406.6876;-500.8445;-10.6687;409.8444;-498.6713;-10.5682;411.4228;-497.5846;-10.5143;413.0011;-496.498;-10.4603;416.1321;-494.3427;-10.3626
1128;406.3346;-500.4047;-10.663;409.377;-498.0657;-10.5629;410.8983;-496.8961;-10.5096;412.4195;-495.7266;-10.4563;415.4619;-493.3875;-10.3595
1129;405.9817;-499.9648;-10.6573;408.9098;-497.46;-10.5575;410.3739;-496.2077;-10.5049;411.8379;-494.9553;-10.4522;414.7455;-492.4681;-10.3567
1130;405.5603;-499.5377;-10.6517;408.3804;-496.8992;-10.5526;409.7905;-495.58;-10.5012;411.2006;-494.2608;-10.4497;414.0207;-491.6223;-10.3492
1131;405.139;-499.1107;-10.6462;407.8512;-496.3385;-10.5477;409.2072;-494.9524;-10.4974;410.5633;-493.5662;-10.4472;413.2588;-490.811;-10.3417
1132;404.6493;-498.6945;-10.6399;407.2708;-495.8238;-10.5429;408.5815;-494.3885;-10.493;409.8923;-492.953;-10.443;412.5137;-490.0823;-10.3391
1133;404.1596;-498.2783;-10.6337;406.6904;-495.309;-10.5382;407.9558;-493.8244;-10.4885;409.2212;-492.3397;-10.4388;411.7398;-489.385;-10.3376
1134;403.6068;-497.8642;-10.6256;406.0642;-494.8255;-10.5336;407.2928;-493.3062;-10.484;408.5215;-491.7868;-10.4344;410.9788;-488.7483;-10.3339
1135;403.0541;-497.4499;-10.6175;405.438;-494.342;-10.529;406.6299;-492.7881;-10.4794;407.8218;-491.2341;-10.4299;410.1976;-488.1372;-10.3281
1136;401.8334;-496.6078;-10.6012;404.1043;-493.4079;-10.5203;405.2398;-491.8079;-10.4709;406.3753;-490.2079;-10.4216;408.6462;-487.008;-10.3118
1137;400.5083;-495.7344;-10.6029;402.6999;-492.4771;-10.513;403.7957;-490.8484;-10.4633;404.8915;-489.2198;-10.4137;407.083;-485.9624;-10.3122
1138;399.0896;-494.8121;-10.6035;401.2351;-491.52;-10.5061;402.3078;-489.8741;-10.4561;403.3806;-488.2281;-10.4061;405.526;-484.9361;-10.306
1139;397.6044;-493.8554;-10.5989;399.7285;-490.5457;-10.4989;400.7906;-488.8908;-10.4488;401.8527;-487.2358;-10.3988;403.9767;-483.9261;-10.2988
1140;396.0801;-492.8792;-10.5919;398.199;-489.5626;-10.492;399.2585;-487.9043;-10.442;400.3179;-486.2461;-10.392;402.4367;-482.9295;-10.2921
1141;394.5439;-491.8978;-10.5854;396.665;-488.5797;-10.4855;397.7257;-486.9207;-10.4356;398.7863;-485.2616;-10.3857;400.9074;-481.9436;-10.284
1142;393.0227;-490.9261;-10.5776;395.1454;-487.6058;-10.4797;396.2067;-485.9456;-10.4298;397.268;-484.2855;-10.3799;399.3905;-480.9653;-10.2701
1143;391.5131;-489.9615;-10.5639;393.6363;-486.6386;-10.4742;394.698;-484.9771;-10.4243;395.7597;-483.3157;-10.3744;397.8829;-479.9928;-10.2729
1144;390.011;-489.0017;-10.5667;392.1345;-485.6759;-10.469;393.1963;-484.0129;-10.4191;394.258;-482.3499;-10.3693;396.3815;-479.0242;-10.2696
1145;388.5127;-488.0443;-10.5635;390.6362;-484.7154;-10.4639;391.6979;-483.0509;-10.4141;392.7596;-481.3864;-10.3643;394.8831;-478.0575;-10.2647
1146;385.5551;-486.1585;-10.5576;387.6811;-482.8233;-10.458;388.7442;-481.1557;-10.4082;389.8072;-479.4881;-10.3584;391.9331;-476.1529;-10.2588
1147;382.5975;-484.2729;-10.5517;384.726;-480.9313;-10.4521;385.7903;-479.2605;-10.4024;386.8546;-477.5897;-10.3526;388.9831;-474.2482;-10.253
1148;379.571;-482.3439;-10.5492;381.7049;-478.997;-10.4496;382.7718;-477.3236;-10.3998;383.8388;-475.6502;-10.35;385.9727;-472.3033;-10.2453
1149;376.5446;-480.4149;-10.5468;378.6839;-477.0628;-10.4471;379.7535;-475.3867;-10.3972;380.8231;-473.7106;-10.3474;382.9624;-470.3584;-10.2376
1150;372.5542;-477.8697;-10.5393;374.6985;-474.5099;-10.4461;375.7706;-472.83;-10.3959;376.8427;-471.1501;-10.3456;378.987;-467.7903;-10.2364
1151;370.4979;-476.5581;-10.5355;372.6448;-473.1944;-10.4456;373.7182;-471.5126;-10.3952;374.7917;-469.8307;-10.3447;376.9385;-466.467;-10.2358
1152;367.4429;-474.6079;-10.5407;369.5921;-471.2382;-10.4457;370.6667;-469.5533;-10.3955;371.7412;-467.8684;-10.3453;373.8905;-464.4986;-10.2408
1153;364.3878;-472.6578;-10.5459;366.5394;-469.2819;-10.4459;367.6151;-467.594;-10.3959;368.6909;-465.9061;-10.3458;370.8424;-462.5302;-10.2458
1154;361.3593;-470.7239;-10.5463;363.516;-467.3443;-10.4458;364.5943;-465.6546;-10.3934;365.6726;-463.9649;-10.3411;367.8293;-460.5854;-10.2424
1155;358.3308;-468.7899;-10.5467;360.4926;-465.4068;-10.4456;361.5735;-463.7152;-10.391;362.6544;-462.0236;-10.3364;364.8162;-458.6405;-10.2389
1156;356.8718;-467.8581;-10.5446;359.036;-464.4734;-10.4462;360.118;-462.781;-10.3927;361.2001;-461.0886;-10.3391;363.3643;-457.7039;-10.2363
1157;355.4066;-466.9218;-10.5374;357.5734;-463.5357;-10.4462;358.6568;-461.8427;-10.3953;359.7403;-460.1496;-10.3443;361.9071;-456.7635;-10.239
1158;353.9289;-465.9765;-10.5267;356.0988;-462.5894;-10.4457;357.1838;-460.8959;-10.3961;358.2688;-459.2024;-10.3465;360.4389;-455.8153;-10.2443
1159;352.4323;-465.0179;-10.5295;354.6064;-461.6303;-10.4462;355.6935;-459.9365;-10.3964;356.7804;-458.2427;-10.3465;358.9546;-454.8552;-10.2446
1160;350.9107;-464.0415;-10.543;353.0899;-460.6541;-10.4466;354.1795;-458.9604;-10.3965;355.2691;-457.2667;-10.3465;357.4485;-453.8793;-10.2364
1161;349.3698;-463.0427;-10.5466;351.5634;-459.6623;-10.4465;352.6602;-457.9721;-10.3965;353.757;-456.2819;-10.3465;355.9506;-452.9015;-10.2364
1162;347.8156;-462.0171;-10.5465;350.0407;-458.6566;-10.4465;351.1532;-456.9763;-10.3965;352.2657;-455.296;-10.3464;354.4907;-451.9355;-10.2443
1163;346.254;-460.9603;-10.5465;348.5357;-457.6386;-10.4446;349.6765;-455.9778;-10.3955;350.8173;-454.3169;-10.3464;353.099;-450.9951;-10.2464
1164;344.6909;-459.8678;-10.5449;347.0623;-456.6099;-10.4392;348.248;-454.981;-10.3926;349.4337;-453.352;-10.346;351.8051;-450.0941;-10.2464
1165;343.1365;-458.7068;-10.5355;345.6256;-455.541;-10.4364;346.8702;-453.9583;-10.3909;348.1148;-452.3755;-10.3455;350.604;-449.2097;-10.2463
1166;341.601;-457.4445;-10.539;344.2309;-454.4028;-10.4392;345.5457;-452.8819;-10.3926;346.8606;-451.361;-10.3459;349.4904;-448.3192;-10.2463
1167;340.0949;-456.0484;-10.5263;342.8831;-453.1655;-10.4446;344.2772;-451.7241;-10.3954;345.6712;-450.2827;-10.3463;348.4593;-447.3997;-10.2463
1168;338.6283;-454.4857;-10.5397;341.5874;-451.8001;-10.4461;343.067;-450.4572;-10.3962;344.5465;-449.1144;-10.3463;347.5056;-446.4287;-10.2453
1169;337.2332;-452.7784;-10.5458;340.3672;-450.3206;-10.4462;341.9342;-449.0918;-10.3962;343.5012;-447.863;-10.3462;346.6351;-445.4052;-10.2416
1170;335.9415;-450.9487;-10.546;339.2457;-448.7419;-10.446;340.8977;-447.6386;-10.3957;342.5498;-446.5352;-10.3454;345.8539;-444.3284;-10.2375
1171;334.7852;-449.0187;-10.5455;338.2462;-447.0783;-10.4455;339.9767;-446.1081;-10.395;341.7072;-445.1378;-10.3445;345.1681;-443.1974;-10.2355
1172;333.796;-447.0106;-10.5446;337.3919;-445.3442;-10.4447;339.1898;-444.511;-10.3944;340.9878;-443.6778;-10.3441;344.5836;-442.0114;-10.2364
1173;332.9601;-444.9608;-10.5432;336.6688;-443.5607;-10.4433;338.5232;-442.8606;-10.3934;340.3776;-442.1606;-10.3435;344.0862;-440.7605;-10.2391
1174;332.2632;-442.9059;-10.541;336.0628;-441.7489;-10.4412;337.9625;-441.1704;-10.3913;339.8623;-440.5919;-10.3414;343.6618;-439.4349;-10.2408
1175;331.6915;-440.8825;-10.5379;335.5596;-439.93;-10.4381;337.4937;-439.4537;-10.3882;339.4279;-438.9774;-10.3384;343.296;-438.0248;-10.2386
1176;331.2306;-438.9271;-10.5335;335.1454;-438.1248;-10.4338;337.1028;-437.7237;-10.3839;339.0601;-437.3226;-10.334;342.9748;-436.5204;-10.2343
1177;330.8562;-437.0278;-10.5281;334.8;-436.331;-10.4283;336.7718;-435.9826;-10.3784;338.7437;-435.6341;-10.3285;342.6876;-434.9373;-10.2288
1178;330.5435;-435.173;-10.5215;334.5037;-434.5458;-10.4216;336.4837;-434.2322;-10.3717;338.4638;-433.9186;-10.3218;342.424;-433.2914;-10.222
1179;330.2682;-433.3509;-10.5137;334.2367;-432.7667;-10.4139;336.221;-432.4746;-10.3639;338.2052;-432.1826;-10.314;342.1737;-431.5984;-10.2141
1180;330.0056;-431.5496;-10.5049;333.9792;-430.9911;-10.4031;335.966;-430.7118;-10.3541;337.9527;-430.4326;-10.305;341.9262;-429.8742;-10.2051
1181;329.7525;-429.7642;-10.4928;333.7286;-429.2182;-10.3879;335.7167;-428.9453;-10.3413;337.7048;-428.6723;-10.2946;341.6809;-428.1263;-10.195
1182;329.5059;-427.99;-10.4732;333.483;-427.4475;-10.374;335.4715;-427.1763;-10.3285;337.46;-426.9051;-10.283;341.4371;-426.3626;-10.182
1183;329.2628;-426.2218;-10.4698;333.24;-425.6782;-10.3648;335.2286;-425.4063;-10.3181;337.2171;-425.1345;-10.2714;341.1942;-424.591;-10.1617
1184;329.0204;-424.4548;-10.459;332.9973;-423.9096;-10.3569;334.9858;-423.6369;-10.3078;336.9743;-423.3643;-10.2587;340.9513;-422.819;-10.1566
1185;328.7782;-422.6887;-10.4451;332.7551;-422.1414;-10.345;334.7435;-421.8678;-10.2949;336.7319;-421.5942;-10.2448;340.7088;-421.0468;-10.1446
1186;328.5363;-420.9232;-10.4288;332.5131;-420.3737;-10.3306;334.5014;-420.0989;-10.2805;336.4897;-419.8241;-10.2304;340.4663;-419.2746;-10.1303
1187;328.2945;-419.158;-10.406;332.271;-418.6062;-10.3159;334.2592;-418.3302;-10.2658;336.2475;-418.0542;-10.2158;340.2239;-417.5023;-10.1156
1188;327.8096;-415.6172;-10.3675;331.7874;-415.0719;-10.2752;333.7762;-414.7993;-10.2263;335.7651;-414.5267;-10.1774;339.7428;-413.9815;-10.0773
1189;327.3247;-412.0763;-10.329;331.3037;-411.5377;-10.2345;333.2932;-411.2685;-10.1867;335.2827;-410.9992;-10.1389;339.2617;-410.4607;-10.0389
1190;326.8413;-408.5483;-10.2866;330.8203;-408.0074;-10.1892;332.8098;-407.7369;-10.1403;334.7994;-407.4664;-10.0913;338.7783;-406.9254;-9.9911
1191;326.3579;-405.0204;-10.2443;330.3369;-404.477;-10.144;332.3264;-404.2052;-10.0938;334.316;-403.9335;-10.0436;338.2951;-403.39;-9.9432
1192;325.8756;-401.4984;-10.1866;329.8545;-400.954;-10.0862;331.844;-400.6818;-10.036;333.8335;-400.4096;-9.9858;337.8125;-399.8653;-9.8853
1193;325.3932;-397.9763;-10.1289;329.3721;-397.431;-10.0284;331.3615;-397.1584;-9.9782;333.351;-396.8858;-9.9279;337.3299;-396.3405;-9.8274
1194;324.9107;-394.4517;-10.0573;328.8898;-393.9085;-9.9573;330.8794;-393.6369;-9.9073;332.869;-393.3654;-9.8573;336.848;-392.8222;-9.7573
1195;324.4282;-390.9272;-9.9856;328.4075;-390.3861;-9.8861;330.3972;-390.1156;-9.8364;332.3869;-389.8451;-9.7866;336.3662;-389.304;-9.6871
1196;323.9446;-387.3955;-9.9012;327.924;-386.854;-9.8027;329.9137;-386.5833;-9.7534;331.9033;-386.3125;-9.7042;335.8826;-385.7709;-9.6056
1197;323.461;-383.8639;-9.8169;327.4404;-383.3219;-9.7193;329.43;-383.0509;-9.6705;331.4197;-382.7799;-9.6217;335.3991;-382.2379;-9.5241
1198;322.4937;-376.8025;-9.6191;326.4732;-376.2586;-9.5327;328.463;-375.9866;-9.4845;330.4527;-375.7147;-9.4362;334.4322;-375.1709;-9.3398
1199;321.524;-369.7246;-9.4253;325.504;-369.1814;-9.3283;327.494;-368.9098;-9.2799;329.484;-368.6382;-9.2314;333.464;-368.0951;-9.1344
1200;320.5527;-362.6358;-9.1978;324.5335;-362.0946;-9.1084;326.5238;-361.8241;-9.0546;328.5142;-361.5536;-9.0008;332.4948;-361.0125;-8.9022
1201;319.5829;-355.5553;-8.9765;323.5639;-355.0151;-8.8763;325.5544;-354.745;-8.8262;327.5449;-354.4749;-8.7761;331.526;-353.9348;-8.6759
1202;318.6208;-348.5308;-8.7283;322.6015;-347.9883;-8.6261;324.5918;-347.7171;-8.571;326.5821;-347.4459;-8.5158;330.5628;-346.9035;-8.4237
1203;317.6584;-341.5168;-8.4466;321.6389;-340.971;-8.3549;323.6292;-340.6982;-8.3041;325.6195;-340.4254;-8.2533;329.6001;-339.8798;-8.1516
1204;316.6885;-334.4748;-8.1642;320.6704;-333.9286;-8.0622;322.6613;-333.6555;-8.009;324.6524;-333.3823;-7.9558;328.6342;-332.8361;-7.8483
1205;315.7074;-327.3691;-7.8577;319.6919;-326.8249;-7.7509;321.6841;-326.5528;-7.6969;323.6763;-326.2806;-7.6429;327.6607;-325.7363;-7.5461
1206;314.7271;-320.2684;-7.5346;318.7141;-319.7266;-7.4419;320.7076;-319.4557;-7.3905;322.7012;-319.1848;-7.3391;326.6883;-318.6431;-7.2365
1207;313.9967;-314.9651;-7.3045;317.9851;-314.4241;-7.2003;319.9793;-314.1536;-7.1434;321.9735;-313.8831;-7.0866;325.9619;-313.3421;-6.9948
1208;313.7492;-313.1677;-7.2265;317.7381;-312.627;-7.1184;319.7326;-312.3567;-7.0597;321.727;-312.0863;-7.0009;325.7158;-311.5456;-6.9128
1209;312.7838;-306.1201;-6.9061;316.7725;-305.5771;-6.8038;318.7668;-305.3056;-6.7526;320.7612;-305.0341;-6.7014;324.7498;-304.4911;-6.5991
1210;312.3031;-302.5965;-6.7434;316.2906;-302.0521;-6.6417;318.2844;-301.7799;-6.5909;320.2782;-301.5077;-6.54;324.2657;-300.9633;-6.4384
1211;311.8215;-299.0712;-6.5701;315.8079;-298.5263;-6.4773;317.8011;-298.2539;-6.4278;319.7942;-297.9815;-6.3784;323.7807;-297.4367;-6.2775
1212;311.3382;-295.5427;-6.4048;315.3233;-294.9994;-6.306;317.3159;-294.7278;-6.2606;319.3084;-294.4561;-6.2153;323.2935;-293.9128;-6.1164
1213;310.8521;-292.0177;-6.2505;314.8359;-291.4734;-6.1499;316.8279;-291.2013;-6.1016;318.8197;-290.9291;-6.0532;322.8036;-290.3848;-5.9546
1214;310.3625;-288.5034;-6.0844;314.3448;-287.9508;-5.9868;316.336;-287.6746;-5.938;318.3271;-287.3983;-5.8892;322.3095;-286.8458;-5.7916
1215;309.8597;-285.0418;-5.9186;313.8413;-284.4529;-5.8213;315.8321;-284.1585;-5.7726;317.823;-283.864;-5.724;321.8047;-283.275;-5.6167
1216;309.3348;-281.6757;-5.7539;313.3173;-281.0009;-5.6556;315.3086;-280.6636;-5.6065;317.2998;-280.3263;-5.5574;321.2823;-279.6515;-5.4592
1217;308.733;-278.436;-5.5918;312.718;-277.605;-5.4915;314.711;-277.1895;-5.4406;316.704;-276.774;-5.3896;320.6897;-275.9431;-5.2911
1218;307.9995;-275.352;-5.4337;311.9912;-274.2738;-5.3299;313.987;-273.7347;-5.2737;315.9828;-273.1956;-5.2176;319.9746;-272.1174;-5.1134
1219;307.087;-272.36;-5.2658;311.083;-270.996;-5.1704;313.0805;-270.314;-5.1169;315.078;-269.632;-5.0634;319.074;-268.268;-4.9396
1220;305.9484;-269.3935;-5.1139;309.9409;-267.758;-5.0082;311.9371;-266.9402;-4.9553;313.9334;-266.1225;-4.9025;317.9259;-264.487;-4.7957
1221;304.6248;-266.4806;-4.9434;308.5966;-264.5825;-4.8472;310.5825;-263.6334;-4.7939;312.5684;-262.6843;-4.7406;316.5401;-260.7861;-4.6248
1222;303.1576;-263.6488;-4.7994;307.0809;-261.4912;-4.6904;309.0426;-260.4124;-4.6352;311.0042;-259.3337;-4.5799;314.9275;-257.1761;-4.4715
1223;301.55;-260.9579;-4.6487;305.3859;-258.5177;-4.5349;307.3038;-257.2975;-4.4732;309.2217;-256.0774;-4.4115;313.0575;-253.6371;-4.3077
1224;299.8052;-258.4681;-4.4981;303.5034;-255.6952;-4.3784;305.3525;-254.3088;-4.3179;307.2017;-252.9224;-4.2573;310.8999;-250.1494;-4.1383
1225;297.88;-256.1316;-4.335;301.4268;-253.0273;-4.2198;303.2003;-251.4752;-4.1523;304.9737;-249.923;-4.0848;308.5204;-246.8187;-3.9597
1226;295.7315;-253.9006;-4.1865;299.1493;-250.5173;-4.0588;300.8581;-248.8256;-3.9942;302.567;-247.1339;-3.9295;305.9846;-243.7506;-3.8025
1227;293.3811;-251.715;-4.0251;296.7002;-248.1194;-3.8969;298.3598;-246.3217;-3.8328;300.0195;-244.524;-3.7687;303.3386;-240.9285;-3.6405
1228;290.8502;-249.5144;-3.8629;294.1095;-245.7881;-3.7355;295.7392;-243.925;-3.6718;297.3689;-242.0619;-3.6081;300.6283;-238.3356;-3.479
1229;288.2031;-247.297;-3.702;291.43;-243.4971;-3.576;293.0434;-241.5971;-3.5129;294.6569;-239.6971;-3.4499;297.8838;-235.8972;-3.3038
1230;285.5042;-245.0611;-3.5444;288.7144;-241.2202;-3.4195;290.3195;-239.2998;-3.3571;291.9248;-237.3794;-3.2947;295.1351;-233.5386;-3.168
1231;282.7735;-242.8093;-3.3905;285.9781;-238.9499;-3.2665;287.5804;-237.0202;-3.2036;289.1826;-235.0905;-3.1407;292.3871;-231.2311;-3.0086
1232;280.0318;-240.5445;-3.2407;283.236;-236.6784;-3.1172;284.8381;-234.7454;-3.0505;286.4403;-232.8123;-2.9838;289.6445;-228.9463;-2.8603
1233;277.2864;-238.2745;-3.0949;280.4927;-234.408;-2.9716;282.0958;-232.4748;-2.9091;283.6989;-230.5415;-2.8465;286.9051;-226.675;-2.7251
1234;274.5456;-236.0071;-2.943;277.7526;-232.1408;-2.8298;279.3562;-230.2076;-2.7682;280.9598;-228.2744;-2.7065;284.1668;-224.408;-2.5833
1235;271.8068;-233.7409;-2.813;275.0142;-229.8751;-2.6897;276.618;-227.9422;-2.6281;278.2217;-226.0093;-2.5665;281.4292;-222.1434;-2.4432
1236;266.3534;-229.225;-2.5493;269.5407;-225.3471;-2.4258;271.1429;-223.4131;-2.3641;272.745;-221.479;-2.3023;275.9492;-217.6109;-2.1788
1237;260.834;-224.6639;-2.2878;264.0375;-220.7956;-2.1742;265.6392;-218.8614;-2.1074;267.2409;-216.9272;-2.0406;270.4835;-213.0806;-1.9269
